Player_Id,Deposit_Amount,Deposit_Quantity,Deposit_Method,Age,Country,Gender,Dim_Alert_Type_Desc,VIP
7062988,60.566687357295805,16,cqr_banktransfer,49.0,GA,M,First_Deposit,0
8445443,26.718493827812235,1,dineromail,23.0,JP,M,First_Deposit,0
9892343,49.62014548290184,14,boleto,31.0,ES,?,All Deposit,0
7504459,63.741584016795855,3,eps,38.0,TC,M,Re-deposit,0
3584745,50.646876455163564,3,switch,,PE,F,First_Deposit,0
1849981,0.0,3,europay,45.0,ET,M,First_Deposit,0
6467900,0.0,0,aonem,49.0,DE,M,All Deposit,0
1532716,58.66225565491324,3,metacharge_creditcard,40.0,AF,F,Re-deposit,0
10237,45.032727040310654,1,bpay,28.0,GG,M,All Deposit,0
3950384,28.496648322305447,4,webmoney_webmoney,37.0,BN,M,First_Deposit,0
6846028,0.0,0,mastercardcredit,34.0,ML,F,Re-deposit,0
3822553,62.07756982313327,16,gvcsermngtrx,41.0,BI,M,?,0
4795590,38.52641439648928,4,bt_astropay,41.0,KW,F,Re-deposit,0
6544876,0.0,0,ifund-eppayments,28.0,KZ,F,Special,0
6749312,53.113162538988654,1,maestro,36.0,IM,M,All Deposit,0
2004930,31.610647379632777,2,cardportalpago_creditcard,36.0,TW,M,All Deposit,0
1088746,63.487755832676726,1,viva,23.0,TR,F,Special,0
7284391,0.0,0,xpresscharge,40.0,TM,M,All Deposit,0
3053831,56.83370005230476,2,ewi,35.0,EC,F,Sign Up,1
4981602,59.94336349340326,1,paybox,31.0,MU,F,First_Deposit,0
7946017,0.0,0,maestro_mb,23.0,AD,M,First_Deposit,0
6252768,38.83965679343532,2,v5_ebs,47.0,AQ,M,Special,0
5264747,59.12916079364604,8,neteller,41.0,BW,M,First_Deposit,1
1588174,32.899214745914335,1,lps-multicurrency,26.0,CS,F,Special,0
8233247,61.58667104877055,1,maestro,33.0,BO,M,First_Deposit,0
3607805,9457.362666081997,4,webpay,49.0,RU,?,Special,1
2774886,42.41926940754788,3,cc,21.0,GR,?,Sign Up,0
4996553,57.56674975860159,1,epassporte,34.0,BA,F,?,0
695893,46.52813769332302,8,webmoneyviasc,26.0,LI,F,First_Deposit,0
7560091,0.0,0,v_trustmarque,41.0,GI,F,All Deposit,0
5217799,0.0,3,pago(gbukshop)_creditcard,32.0,TC,M,Special,0
4554261,61.795961543137786,15,webpay,34.0,GF,M,Sign Up,0
9287032,20.041410538024135,1,firstgate_firstgate,28.0,BD,F,?,0
9624207,37.76919578944565,23,ecopayz,38.0,FJ,M,All Deposit,0
1097190,30.001182588228797,2,laser,56.0,MW,F,Sign Up,0
5217617,46.115738784874516,12,giropay_skrill,29.0,GF,?,Re-deposit,0
6845769,41.35152829404724,1,instaewallet,42.0,GH,M,?,0
1509868,54.235905544471635,3,check,44.0,SV,F,All Deposit,0
8482146,62.12484627791746,1,instaewallet,29.0,,M,?,0
7267636,44.187446113597744,2,diners,34.0,TT,M,Sign Up,0
4480761,56.145650654733785,3,tmwire,38.0,CW,?,All Deposit,0
7498946,63.643183667986264,51,maestro,34.0,SM,M,First_Deposit,1
5873939,45.82130245347007,15,giropay_xpay,42.0,HM,M,Re-deposit,0
5507723,46.58102719037869,1,pgclubcashier,22.0,LA,F,All Deposit,1
7508128,58.28563715509712,2,diners,21.0,CL,F,Re-deposit,0
6978428,54.49702915992848,2,ukash,27.0,BJ,F,All Deposit,0
8582889,0.0,0,ifund-smooth-gbp,22.0,BE,?,First_Deposit,0
1245047,65.50919438444062,2,ipay,18.0,AE,F,Special,0
2346352,15.96881028214595,5,giropay_xpay,28.0,TZ,M,All Deposit,0
7571945,46.11899947985981,1,lateralpayments,39.0,US,M,?,0
3413072,0.0,3,przelewy24,21.0,CV,F,Re-deposit,0
9070768,21.213811729579742,1,paysafecard,42.0,IN,M,Sign Up,0
5861300,54.60342178453516,3,brlpay,25.0,KW,F,Special,0
7501249,52.863466627547965,1,webmoney,24.0,BI,M,Sign Up,0
134519,0.0,0,hipay,43.0,JO,M,?,0
4468680,0.0,0,pgclubcashier,26.0,BO,?,All Deposit,0
8196025,55.61701281350202,1,visa_postepay,33.0,KZ,F,?,0
9884953,23.86856046791143,3,ebs,33.0,AQ,F,Special,0
4559857,34.44334333671982,3,astropaycard,24.0,MZ,?,All Deposit,0
8972669,20.156694637276015,1,maestro_mb,30.0,HU,F,First_Deposit,0
9292545,47.97846046197052,3,bt_cashservices,32.0,RO,F,Sign Up,0
21161,26.677303539041077,2,xpresscharge,54.0,AT,M,Re-deposit,0
1734714,49.29950874478172,2,pcard,24.0,FR,M,,0
4390051,52.529447801446324,2,ideal,33.0,AF,M,Re-deposit,0
7625969,55.047474350326,1,ppprepaidcard,29.0,FR,M,All Deposit,0
5262891,65.00372411057086,28,ppprepaidcard,32.0,SC,?,Sign Up,0
3699570,26.534079498989907,37,mastercardcredit,27.0,AD,F,Re-deposit,0
2632538,62.326839910359084,4,neteller,28.0,RO,F,Re-deposit,0
4042660,68.00764174653204,21,realex,39.0,AC,?,?,0
893907,39.45237791674122,3,ifund-smooth-gbp,32.0,KE,F,?,0
1523774,54.10361346434533,1,muchbetter,30.0,BI,M,Special,0
4251769,48.46697168681939,3,sc-netlook,27.0,BD,,Re-deposit,0
9655543,45.57269746703058,43,lps-multicurrency,39.0,BH,F,Sign Up,0
3671000,42.426347588820086,2,,39.0,KN,F,Re-deposit,1
2421588,58.91487443622804,9,clicknbuy,60.0,SC,F,Sign Up,0
7779475,0.0,0,hipay,29.0,TJ,F,Re-deposit,0
4216210,62.97780061153341,34,giropay_s2p,43.0,AQ,M,All Deposit,1
209026,0.0,0,boleto,28.0,EG,M,All Deposit,0
7349879,35.467114506098866,17,ipsprocessing,38.0,KY,F,?,0
2724856,43.71469433820917,29,europay,38.0,CA,M,All Deposit,0
5547574,8106.596581292397,2,webmoney_webmoney,35.0,FO,?,All Deposit,0
5378433,60.12124139963794,1,epay,35.0,SV,M,Special,0
7695137,65.48173013779079,2,globalcollect_creditcard,32.0,CS,F,All Deposit,0
3184139,38.00062159296553,2,aonem,39.0,HN,M,Sign Up,0
2805548,49.535637231618594,1,qiwi,56.0,GA,M,All Deposit,0
9161358,68.1510168463759,14,macaucashdesk,30.0,KM,?,Sign Up,0
6348958,6989.550482302515,1,globalcollect_creditcard,44.0,CI,F,Re-deposit,0
4546245,56.39068707299214,2,,30.0,TV,M,Re-deposit,0
882756,84.39030318048549,3,realex,26.0,PH,F,First_Deposit,0
3548630,42.291339265682126,2,switch,34.0,SM,M,Special,0
6237115,0.0,3,viva,40.0,EG,M,First_Deposit,0
8271577,44.06714732682542,3,ebs-3d-smooth,40.0,AN,F,Special,0
2430021,58.86611588419494,1,metacharge_debitcard,22.0,AF,F,?,0
9322202,29.833631736197418,26,ukash,54.0,ZM,F,Sign Up,0
2109605,17.230903684301563,1,dineromail,27.0,UA,M,Sign Up,0
9843010,40.38358238838878,3,giropay_s2p,47.0,SX,M,Special,0
8834244,91.46250147798044,41,m5_ebs,30.0,GN,F,?,0
762213,44.06863995771229,2,moneybookers,25.0,IM,F,?,0
3245773,0.0,0,v3_ebs,36.0,HK,?,Sign Up,0
1946315,36.25243042958538,3,boleto,40.0,BA,F,Sign Up,0
7919812,44.78889089174921,13,neteller_neteller,29.0,ZZ,F,?,0
4249504,34.55336652469752,36,payfriends(tm),23.0,JP,F,First_Deposit,0
6422018,34.386708231987136,1,v5_ebs,26.0,GB,,First_Deposit,0
8056149,0.0,0,neteller,40.0,CH,M,Special,0
6088371,45.393234931144036,16,entropay,18.0,KZ,F,First_Deposit,0
4123154,0.0,0,m_trustmarque,57.0,EC,F,Special,0
1002724,26.525738128226596,1,cardportalpago_creditcard,27.0,HR,M,Sign Up,0
7702952,3326.8099683674645,2,payr,37.0,GF,F,Re-deposit,0
1853590,63.1501302963036,3,tmwire,25.0,AI,M,Re-deposit,0
3357830,55.396199709043856,3,przelewy24,36.0,PS,M,All Deposit,0
8823620,0.0,3,deutschebankag_bankwire,45.0,AE,M,Special,0
1682712,97.99663046211242,3,giropay,41.0,MQ,F,All Deposit,1
6984988,59.454255865365525,2,paybox,31.0,,?,Special,0
5635337,981.7368124218106,1,m_trustmarque,21.0,ZM,F,?,1
8924104,61.30357039511654,3,qiwi,20.0,LS,F,?,0
3384983,44.3232373735202,2,globalcollect_creditcard,25.0,BH,M,?,0
1583530,47.99165637629066,1,pago(gbukshop)_creditcard,42.0,FO,,Re-deposit,0
8462185,63.40915628237616,2,m5_ebs,43.0,GH,F,All Deposit,0
3019218,52.83650600079501,2,entropay,,CV,M,First_Deposit,0
5755306,66.7626422085168,1,aonem,38.0,MK,F,Sign Up,0
1940594,34.59643171610611,9,v3_ebs,46.0,MT,F,All Deposit,0
5611589,70.84283221387491,1,qiwi,39.0,KW,F,Re-deposit,1
6792842,45.03613398450173,2,instaewallet,40.0,BR,F,?,0
7277457,47.467431919976974,2,dtdcashdesk,39.0,GT,F,Re-deposit,0
8964496,82.59294502713774,3,muchbetter,24.0,BW,F,?,0
2587902,0.0,0,ewire,30.0,RO,F,First_Deposit,0
5184403,0.0,2,poli,46.0,BO,M,All Deposit,0
5825010,40.8628103778348,4,webmoneyviasc,27.0,NI,M,Special,0
7207271,51.98612470471878,18,webmoneyviasc,43.0,MR,M,Sign Up,0
4145798,40.70200667985389,3,check,39.0,ZZ,F,Re-deposit,0
5806142,56.113678879587965,1,tmwire,34.0,UY,F,Re-deposit,0
5935032,53.50635891223804,2,lps-multicurrency,32.0,UZ,F,Special,0
3881594,0.0,0,bt_astropay,33.0,BA,M,Re-deposit,0
1737885,0.0,0,eps,22.0,LS,M,All Deposit,0
435841,57.90174782523504,3,bt_cashservices,34.0,PY,M,?,0
186724,0.0,0,visa_postepay,23.0,BZ,M,Sign Up,0
1144838,52.05913222892345,8,pago_creditcard,33.0,ZZ,M,All Deposit,0
7694680,0.0,0,poli,22.0,VN,F,First_Deposit,0
6731460,31.594135991952736,3,poli,31.0,LU,F,All Deposit,0
2890137,42.13422199663142,4,moneybookers,38.0,PL,M,Re-deposit,0
3696197,0.0,0,cc,22.0,GY,M,Re-deposit,0
4916545,0.0,0,giropay_s2p,35.0,GA,M,All Deposit,0
6435224,0.0,0,ifund-smooth-gbp,35.0,FO,F,All Deposit,0
9073509,59.10057683484756,1,bt_cashservices,25.0,CW,F,?,0
9702811,66.21405856865628,3,macaucashdesk,43.0,BQ,M,First_Deposit,0
7981647,54.27699819655565,1,poli,30.0,CV,M,Special,0
1234975,0.0,0,macaucashdesk,31.0,RE,M,All Deposit,0
7106735,53.28970373362969,14,macaucashdesk,37.0,MW,M,Sign Up,0
4429227,47.94209135660112,4,multibanco,42.0,TW,F,Special,0
1676300,45.05033518631609,3,mastercardcredit,26.0,MW,M,First_Deposit,0
8579398,30.942580486142873,2,eurowire,24.0,BD,F,Re-deposit,0
7973879,68.27980398467676,2,moneta,27.0,KN,F,Sign Up,0
3327545,64.0119024485857,1,mastercardmaestro,47.0,EG,F,First_Deposit,0
6425908,68.24891639713779,1,lateralpayments,29.0,MW,M,Re-deposit,1
5886014,38.32053174185123,1,pcard,20.0,TH,?,First_Deposit,0
8409405,86.70938623562205,2,metacharge_creditcard,39.0,GP,F,Special,0
9809920,0.0,0,m_trustmarque,21.0,IT,F,Special,0
8634939,53.99623788980132,15,moneybookers.com_moneybookers,31.0,BO,?,First_Deposit,0
3371515,24.68210276169458,2,creditanstaltag_bankwire,37.0,KY,?,First_Deposit,1
292942,64.77252416842875,6,bankbphs.a._bankwire,24.0,BG,M,Special,0
9596974,0.0,0,canadianeft,33.0,ID,M,Special,0
4915798,28.24008242573459,2,giropay_skrill,31.0,GT,F,Special,0
2095936,43.01189654125547,3,click2pay,25.0,QA,F,All Deposit,0
5726458,42.88540174176582,1,webpay,20.0,NI,?,?,0
9134414,52.56596368684494,3,moneybookers.com_moneybookers,30.0,KZ,M,First_Deposit,0
779271,58.6286399676727,3,pgclubcashier,43.0,CM,F,First_Deposit,0
1075986,0.0,0,v_trustmarque,53.0,LA,M,Re-deposit,0
6666992,50.252944064165106,16,servipag,27.0,TZ,F,All Deposit,0
1655495,56.788955850128566,2,ifund-smooth-gbp,37.0,TH,M,?,0
8255967,44.68524034607745,13,pcard,26.0,RE,F,Special,0
6250580,56.187468578749325,1,,33.0,JE,F,Special,0
7258838,28.286913351931812,1,firepay,38.0,MT,F,First_Deposit,0
6822667,49.64792706646517,29,creditanstaltag_bankwire,31.0,UA,F,All Deposit,0
8435537,46.025532368772176,1,ukash,37.0,RE,M,?,1
1210214,35.092266456157915,2,instadebitviasc,47.0,AR,M,,0
3749595,0.0,0,moneysafe,29.0,YT,F,First_Deposit,0
3277062,51.481785791605816,2,cqr_banktransfer,23.0,TH,M,First_Deposit,0
7231889,40.53926022723728,2,ipsprocessing,27.0,BJ,?,Re-deposit,0
7711667,0.0,0,clicknbuy,24.0,HU,M,Special,0
8907695,55.17636836385081,1,ukash,32.0,IT,M,,0
8658525,6109.5424810764,15,netdirect3,38.0,GM,F,?,1
4862073,69.88532883451805,2,m5_ebs,30.0,NP,M,Sign Up,0
756201,40.411004186102055,9,yandexmoney,41.0,VU,F,Special,0
7475086,38.29460906162018,4,giropayviasc,54.0,HU,?,All Deposit,0
6845016,0.0,0,firepay,31.0,IL,F,?,0
4143899,53.17922401394418,3,maestro_mb,43.0,TM,M,?,0
8342832,49.276610088761544,2,deutschebankag_bankwire,22.0,MY,?,First_Deposit,0
4884187,58.58442110349657,50,payfriends(tm),42.0,EC,M,Sign Up,0
922807,0.0,0,instadebitviasc,38.0,PS,M,First_Deposit,0
1130392,0.0,0,visa,39.0,NL,M,All Deposit,0
7637896,28.52754408797444,2,ecopayz,28.0,RU,F,All Deposit,0
9985122,49.97288479761502,5,multibanco,35.0,ZZ,F,First_Deposit,0
2831675,40.963139867101205,2,moneta,21.0,GH,F,Sign Up,0
3466642,0.0,0,debitcard,38.0,AL,?,Special,0
5077851,48.96365307331648,1,netdirect3,36.0,UZ,F,?,0
5438220,57.30113801962989,2,giropay,25.0,CH,M,Special,0
484877,51.120152255899384,1,westernunion,26.0,IS,M,First_Deposit,0
2793262,0.0,0,moneybookers,29.0,AX,F,Special,0
5796481,44.44951470109011,3,click2pay,23.0,MV,M,First_Deposit,0
8652792,46.72529489087931,5,ukash,21.0,BM,?,Special,0
5779221,56.568770901123955,3,switch,38.0,ZW,M,Re-deposit,0
3952629,0.0,2,citadel,43.0,CU,M,Sign Up,0
9448471,0.0,0,ipsprocessing,19.0,ZM,F,Re-deposit,0
8808823,0.0,0,ifund-eppayments,50.0,MN,F,Re-deposit,0
6178269,0.0,3,dtdcashdesk,41.0,TH,M,Sign Up,0
7422978,27.992777664840908,1,clearchex,36.0,AS,?,Special,0
7696432,0.0,0,v13_ebs,35.0,GI,M,Sign Up,0
8170963,48.18737521029525,2,cyberplat,23.0,GA,F,?,0
8833457,65.44007131160862,10,servipag,27.0,ID,F,Re-deposit,0
9907589,710.3668111967108,1,webmoney,23.0,BN,M,Re-deposit,0
9952561,7135.193311050812,1,creditanstaltag_bankwire,27.0,BN,M,Special,1
2211438,50.184069425495366,2,usemybank,33.0,MM,M,Sign Up,0
515609,33.13172271016332,2,viva,29.0,YT,F,?,0
1702710,70.60271277459434,1,webmoneyviasc,40.0,HN,M,First_Deposit,1
2638652,56.52822225052586,2,realex,22.0,TW,F,Sign Up,0
488574,0.0,0,ppprepaidcard,30.0,GN,?,Special,0
5878299,24.583882155787336,1,clicknbuy,45.0,BM,M,?,0
4854888,46.08020271423585,2,instadebitviasc,43.0,UG,M,Sign Up,0
9664760,51.281006931114554,13,mastercardcredit,24.0,GM,F,,0
125754,50.3162344703049,17,mastercard,30.0,TH,M,Sign Up,0
7663587,65.98868621971953,3,multibanco,50.0,CL,M,Sign Up,0
2254991,37.1209365693733,1,dk_mb,40.0,MR,F,Sign Up,0
6124274,44.244698802790595,3,gvcser3dtrx,28.0,AT,F,Sign Up,0
8044604,61.69231519606127,2,neteller_neteller,34.0,MK,F,All Deposit,0
7232721,40.03016942547788,2,poli,35.0,CV,M,Sign Up,0
7181081,0.0,0,aonem,30.0,BN,M,Special,0
509407,40.17679942421658,3,idebit,42.0,LK,F,First_Deposit,1
1666932,41.527393653878164,2,metacharge_creditcard,38.0,AN,F,?,0
7255611,46.066856139101084,2,directdebit,29.0,PS,F,All Deposit,0
4825563,40.98876274368642,2,v13_ebs,34.0,BB,M,All Deposit,0
3531934,72.772478403034,3,bt_cashservices,18.0,TN,M,Special,0
2001183,70.85424953763359,34,visa_postepay,37.0,BE,M,Special,1
368485,51.8644844202845,21,instadebitviasc,32.0,RE,F,All Deposit,0
5174982,31.314667830966677,19,ecopayz,35.0,TT,M,Sign Up,0
4023500,46.59420582187967,35,chequedeposit_cheque,30.0,ZM,M,?,0
8352683,89.70362714870349,9,visa,33.0,NI,?,?,0
259942,64.00350639713973,2,dk_mb,32.0,NU,M,Re-deposit,0
1604272,2181.944384087915,3,ifund-smooth-gbp,33.0,NI,?,All Deposit,1
9124281,39.18147654851468,3,check,28.0,AS,M,All Deposit,0
9845282,57.669314792596715,3,bt_cashservices,22.0,,F,Sign Up,0
4301067,0.0,0,pago_creditcard,30.0,BY,F,All Deposit,0
2511255,68.54109327337059,1,,56.0,AW,M,Re-deposit,0
2252583,37.326152064694035,10,lps-smooth,36.0,,F,?,0
3637949,44.512040094098204,5,banktransfer,44.0,XY,M,?,0
8711540,0.0,0,ifund-smooth-gbp,47.0,SX,M,?,0
5967322,0.0,2,check,30.0,CY,F,First_Deposit,0
4646803,39.862288361708295,1,debitcard,,MO,F,First_Deposit,0
1338795,0.0,0,webmoney_webmoney,43.0,BA,M,Special,0
9116890,42.5585079979411,1,brlpay,29.0,IS,F,All Deposit,0
1552190,54.99796762113786,15,ebs,30.0,US,M,?,0
2140234,58.09995753510677,14,netdirect3,27.0,ZM,M,All Deposit,0
9170850,44.379221962516596,30,epassporte,24.0,NP,F,?,0
379065,31.998190531312,2,postepay_mb,37.0,BS,F,All Deposit,1
7119628,54.3701652191909,1,poli,38.0,NL,F,Sign Up,1
5416326,46.91208712958107,2,clearchex,19.0,FI,F,All Deposit,0
39521,49.94821518115269,43,natwest_bankwire,33.0,AS,M,?,0
7902679,78.3620864614356,4,netdirect3,30.0,GM,M,Special,0
6703721,47.71775116602178,2,entropay,32.0,VU,F,First_Deposit,0
202425,36.70013894321192,1,wire,59.0,TZ,F,First_Deposit,0
517442,31.277413462180746,2,mplatba,31.0,TH,M,All Deposit,0
5558986,0.0,2,sc-sandhirst,33.0,PH,M,First_Deposit,0
8677864,23.725509370948387,5,ukash,32.0,CV,M,First_Deposit,0
1432901,66.3145086673631,14,dineromail,25.0,DO,M,?,0
1696427,0.0,0,click2pay,28.0,AZ,?,Re-deposit,0
8598992,63.66747393399581,3,ifund-interpay,36.0,CZ,F,First_Deposit,0
5889348,49.60956236527208,3,lateralpayments,21.0,,F,First_Deposit,0
7893555,65.30337828290415,16,eurowire,25.0,MQ,F,Special,0
6830813,0.0,0,creditcard,36.0,LA,?,First_Deposit,0
6475067,45.04021055628935,3,ebs-3d-smooth,30.0,RS,M,First_Deposit,0
4188797,75.14159189811934,3,directpay24,33.0,EG,M,All Deposit,0
7829984,28.024533907574654,36,lateralpayments,29.0,DK,F,Re-deposit,0
4083348,52.27573946979184,4,ebs-smooth,49.0,GG,F,?,0
6905274,49.90242246009036,16,sc-sandhirst,36.0,BI,F,Sign Up,0
3856830,80.43885621261565,23,viva,52.0,IR,M,?,1
7034133,38.76147828457567,2,switch,46.0,KE,?,Re-deposit,0
7199823,52.07956814106634,1,eps,32.0,VN,M,First_Deposit,0
2935544,40.6531244656335,4,ukash,36.0,PS,?,Re-deposit,0
9733466,0.0,2,ewi,30.0,GM,M,?,0
4135863,67.03671591067427,4,tmwire,34.0,CR,M,All Deposit,0
4712242,84.27297074469087,1,ideal,44.0,HR,,Special,0
5081123,47.637850069613386,11,poli,22.0,TN,F,First_Deposit,0
7588857,0.0,0,lps-smooth,28.0,MG,?,Special,0
5808864,0.0,0,postepay_mb,28.0,CH,M,Special,0
8015331,0.0,2,cardportalpago_creditcard,40.0,BY,M,Special,0
9447569,0.0,0,click2pay,38.0,NC,M,?,0
9320199,53.54792585401582,3,westernunion,29.0,TV,M,Special,0
1962498,32.48568077020943,13,clearchex,22.0,JO,?,All Deposit,0
6665990,46.75280605056835,12,pgclubcashier,49.0,ME,?,Re-deposit,0
1179004,0.0,0,directpay24,48.0,UA,F,Re-deposit,0
5754898,48.657725896899166,17,sc-sandhirst,31.0,PE,F,Special,0
3555497,37.557664114564716,1,usemybank,28.0,GN,M,Sign Up,1
3624225,0.0,3,visacredit,39.0,AN,M,All Deposit,0
1549474,76.54239595692746,3,webmoney_webmoney,22.0,CV,M,?,0
7164501,0.0,3,natwest_bankwire,26.0,BS,M,First_Deposit,0
6513879,76.67149561286541,1,lateralpayments,24.0,CY,?,First_Deposit,0
2193374,36.65825599016386,6,cyberplat,41.0,NZ,M,Re-deposit,0
8790954,39.364736696176536,2,directpay24,23.0,BS,M,,0
7273400,48.46236823255091,2,banktransfer,20.0,JM,F,?,0
9544267,72.90568788867374,14,wire,45.0,SM,F,Special,0
1019872,36.122655001825706,2,,26.0,BS,M,First_Deposit,0
8323183,33.5374278745718,3,diners,25.0,FK,M,Re-deposit,0
2409562,39.87758240950291,1,v13_ebs,25.0,BH,M,,0
8305223,37.6224386724089,1,qiwi,24.0,AE,M,Sign Up,1
7462737,34.63418490194003,42,westernunion,39.0,DK,M,Re-deposit,0
7184483,75.27475778067013,13,check,34.0,BI,M,First_Deposit,0
8168822,1555.5823115839705,3,ipsprocessing,29.0,IR,M,Special,1
6647386,0.0,2,netdirect3,23.0,SZ,M,Re-deposit,0
940487,64.35989365585448,2,ukash,29.0,MT,?,First_Deposit,0
731342,34.63881254301018,1,monedero,33.0,SD,F,,0
6473204,39.49158966911432,1,visadebit,33.0,LT,M,Sign Up,0
8226385,43.4423268568593,1,mastercard,23.0,GB,M,All Deposit,0
1394988,44.402654460123514,3,lps-multicurrency,26.0,CH,F,?,0
2749895,23.00499533164922,5,moneysafe,33.0,GG,M,Special,0
3597828,61.47397892782939,1,gvcsermngtrx,35.0,IT,F,Re-deposit,1
3316967,46.24322047714968,18,epassporte,36.0,LU,M,First_Deposit,0
7779146,61.65054988480754,2,,42.0,CI,?,Sign Up,0
9416033,0.0,1,moneybookers,24.0,GM,F,Special,0
8478475,0.0,2,pgclubcashier,40.0,MA,F,Re-deposit,0
1355541,39.950535963543274,45,europay,31.0,SN,M,Special,0
4696619,48.00591349047955,3,instadebit,38.0,CH,M,First_Deposit,0
8971925,66.4797972353434,1,ifund-interpay,40.0,RU,M,Re-deposit,0
8484700,63.5099753346373,2,canadianeft,32.0,TH,M,First_Deposit,1
4242753,90.72096982329832,3,wire,27.0,RE,M,First_Deposit,0
3246004,57.39000843160291,2,banktransfer,39.0,SM,F,Re-deposit,1
9163925,40.077191769189966,2,creditcard,33.0,SX,M,?,0
9367781,47.156851603227594,16,v3_ebs,28.0,BZ,F,First_Deposit,0
9041910,38.62136427365591,2,m_trustmarque,25.0,AM,?,Re-deposit,0
705603,40.22548655224138,36,aonem,21.0,CF,M,All Deposit,0
3721935,43.59016681642273,1,switch,47.0,SA,?,?,1
2240503,31.467888730019876,3,ebs-3d-smooth,31.0,PL,F,Re-deposit,0
5334567,43.56529306742534,4,eps,40.0,MT,M,Re-deposit,0
6994493,52.17490829224806,13,mplatba,22.0,GH,M,Re-deposit,0
4414884,28.641746387315482,1,dk_mb,19.0,KZ,F,Sign Up,0
4386452,0.0,3,deutschebankag_bankwire,25.0,TV,M,Re-deposit,0
5673909,36.6524486961456,3,bpay,27.0,CU,M,?,0
3990466,46.41173394724498,1,v13_ebs,18.0,UA,M,?,0
5400832,44.7365087162995,1,instantbanking,35.0,BD,F,Special,0
4727421,65.62099810085107,5,v_trustmarque,37.0,HU,M,?,0
4527231,48.10351433459455,1,envoy,36.0,HU,F,?,0
5690899,69.01118236723823,2,laser,33.0,DJ,M,All Deposit,0
5919418,76.41604735891833,8,ebs,27.0,PL,M,Sign Up,0
8448024,44.839053480831154,6,ipay,36.0,AU,M,?,0
5899644,52.6462323200824,2,ids,26.0,AS,F,?,0
5931557,0.0,0,ideal,37.0,KY,M,Special,0
1389599,0.0,0,mastercardmaestro,25.0,OM,F,Re-deposit,0
6344432,33.155386744763156,48,europay,26.0,MQ,M,Sign Up,0
1147734,39.029730695256205,1,giropay_xpay,23.0,RE,,Re-deposit,0
177483,28.56192818126003,5,multibanco,39.0,LV,F,All Deposit,0
8597781,19.66071318419949,2,creditanstaltag_bankwire,31.0,BA,M,Special,0
554977,43.99390410234335,1,sc-gvccashier,48.0,KM,?,?,0
9522708,59.378015182950236,1,sc-netlook,34.0,AX,F,Special,0
4299328,67.48166984000031,2,creditanstaltag_bankwire,40.0,KH,M,Re-deposit,0
6714378,69.48616366382325,2,ppprepaidcard,32.0,FO,F,Special,0
1495016,44.19697916311145,4,ifund-smooth-gbp,37.0,GY,M,Special,0
9958854,45.84420420631331,40,moneybookers.com_moneybookers,25.0,KM,?,,1
5955362,62.80313527141229,1,creditanstaltag_bankwire,24.0,HK,M,Sign Up,0
4191988,80.61739514297125,1,canadianeft,34.0,IN,F,?,0
5206966,42.575428884174976,3,bpay,27.0,,F,Re-deposit,1
7256306,47.19174533445576,3,ifund-smooth-gbp,34.0,VC,M,Special,0
9453049,55.98413108872513,2,diners,24.0,CZ,F,All Deposit,0
5410440,50.6728609601864,1,servipag,30.0,AE,F,Sign Up,1
5002027,38.418070090557464,1,v3_ebs,55.0,CH,?,First_Deposit,0
2006321,67.62144159433214,41,v_trustmarque,31.0,SZ,F,First_Deposit,0
6894292,67.32089355452585,17,nordea_mb,29.0,CA,F,All Deposit,0
2859561,27.55763483831028,3,v13_ebs,37.0,BI,F,Special,0
9560872,46.22328977329431,2,envoy,,BD,F,Sign Up,0
1253403,57.02960942325863,1,directdebit,25.0,CM,F,?,0
216848,39.736361213719114,4,westernunion,28.0,PH,F,First_Deposit,0
4985714,66.54293421927763,2,ipsprocessing,23.0,AW,?,?,0
6020890,0.0,0,v_trustmarque,33.0,PT,F,Re-deposit,0
3730875,56.2937006423115,2,payr,40.0,BZ,M,Re-deposit,0
1009426,0.0,1,giropayviasc,28.0,BY,F,Sign Up,0
3275908,27.150464961110732,25,tmwire,23.0,KW,M,Special,0
8647819,52.394112705280016,1,ifund-eppayments,56.0,KW,F,All Deposit,0
1427461,0.0,0,europay,38.0,BB,F,?,0
4241184,63.38933636965934,3,ifund-eppayments,35.0,PE,M,First_Deposit,0
